id,title,creator,description,year,timespan,language,type,concepts,place,place_lat,place_lon,country,collection,thumbnail,link,rights,iiif_manifest,creators,date_begin,date_end,place_label,text,cluster
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5942_ent0,"Conclusiones aprobadas por aclamación en la primera Asamblea de Unión Regional de Derechas, celebrada en Santiago el 4 de Febrero de 1933",['https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:5942#ent2'],Data estimada pola da Asamblea,1933,['20th century'],['es'],TEXT,Unión Regional de Derechas - Congresos e asembleas,{},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11164649&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=5942,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5942_ent0/manifest,"['Unión Regional de Derechas', 'Unión Regional de Derechas. Asamblea (1ª: 1933: Santiago de Compostela)']",1933-01-01,1933-12-31,Spain,"Unión Regional de Derechas - Congresos e asembleas Conclusiones aprobadas por aclamación en la primera Asamblea de Unión Regional de Derechas, celebrada en Santiago el 4 de Febrero de 1933 Data estimada pola da Asamblea",4
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_8157_ent0,"Estatutos y reglamento de la Sociedad Círculo Mercantil, Industrial y Agrícola de La Coruña","['https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:8157#ent2', 'https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:8157#ent3']",Convenio RAG,1885,['19th century'],['es'],TEXT,"Círculo Mercantil, Industrial e Agrícola de A Coruña - Regulamentos",{},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11514953&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=8157,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_8157_ent0/manifest,"['Círculo Mercantil, Industrial y Agrícola de A Coruña', 'Círculo Mercantil, Industrial e Agrícola de A Coruña']",1885-01-01,1885-12-31,Spain,"Círculo Mercantil, Industrial e Agrícola de A Coruña - Regulamentos Estatutos y reglamento de la Sociedad Círculo Mercantil, Industrial y Agrícola de La Coruña Convenio RAG",4
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_8401_ent0,Estatutos de la Sociedad Industrial de Pesca y Salazón de Galicia,"['https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:8401#ent2', 'https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:8401#ent3']",Convenio RAG,1845,['19th century'],['es'],TEXT,Sociedad Industrial de Pesca y Salazón de Galicia - Regulamentos,{'es': ['España - Galicia - A Coruña - A Coruña']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11533780&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=8401,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_8401_ent0/manifest,['Sociedad Industrial de Pesca y Salazón de Galicia'],1801-01-01,1900-01-01,España - Galicia - A Coruña - A Coruña,Sociedad Industrial de Pesca y Salazón de Galicia - Regulamentos Estatutos de la Sociedad Industrial de Pesca y Salazón de Galicia Convenio RAG,4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_575_ent0,[Cartas] [Manuscrito],['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:575#ent3'],Cartas autógrafas firmadas,1737,['18th century'],['es'],TEXT,"Urioste, Felipe de, crp. Industria naval España - Historia naval - Fuentes Industria naval - Anclas","{'es': ['España', 'España - Segovia - San Ildefonso']}",,,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10047708&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=575,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_575_ent0/manifest,"['Somodevilla Bengoechea, Cenón , Marqués de la Ensenada, 1702-1781', 'Urioste, Felipe de', 'Guilisasti, Juan Fermín']",1701-01-01,1800-01-01,España,"Urioste, Felipe de, crp. Industria naval España - Historia naval - Fuentes Industria naval - Anclas [Cartas] [Manuscrito] Cartas autógrafas firmadas",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_10987_ent0,"Cultivo del azafrán, horno de poya, gañanes : La Solana (Ciudad Real) : reedición de los trabajos : escritos en el año 1897 por D. Juan Alfonso López de la Osa","['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:10987#ent3', 'https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:10987#ent4']","Reprod. facs. de la ed. de : Madrid : Imprenta del Asilo de Huérfanos del Sagrado Corazón de Jesús, 1900",1973,['20th century'],['es'],TEXT,Azafrán Industria del pan Industria del pan-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real) Trabajadores agrícolas-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real) Trabajadores agrícolas Azafrán-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real),{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100301780&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=10987,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_10987_ent0/manifest,"['Instituto de Estudios Manchegos', 'López de la Osa, Juan Alfonso']",1973-01-01,1973-12-31,Spain,"Azafrán Industria del pan Industria del pan-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real) Trabajadores agrícolas-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real) Trabajadores agrícolas Azafrán-La Solana (Ciudad Real)-S.XIX-S.XIX-La Solana (Ciudad Real) Cultivo del azafrán, horno de poya, gañanes : La Solana (Ciudad Real) : reedición de los trabajos : escritos en el año 1897 por D. Juan Alfonso López de la Osa Reprod. facs. de la ed. de : Madrid : Imprenta del Asilo de Huérfanos del Sagrado Corazón de Jesús, 1900",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11006_ent0,Caja de Ahorros de la Cámara Oficial de Comercio e Industria de Albacete,['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11006#ent3'],No Description,1905,['20th century'],['es'],TEXT,Caja de Ahorros de a Cámara Oficial de Comerico e Industria de Albacete-Estatutos-Estatutos,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100300618&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=11006,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11006_ent0/manifest,"['Cámara Oficial de Comercio e Industria de Albacete', 'Caja de Ahorros de a Cámara Oficial de Comerico e Industria de Albacete']",1905-01-01,1905-12-31,Spain,Caja de Ahorros de a Cámara Oficial de Comerico e Industria de Albacete-Estatutos-Estatutos Caja de Ahorros de la Cámara Oficial de Comercio e Industria de Albacete No Description,4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11343_ent0,Estatutos de la Unión Agraria de labradores y similares de Azuqueca de Henares,['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11343#ent3'],No Description,1931,['20th century'],['es'],TEXT,Unión Agraria de Labradores-Azuqueca de Henares (Guadalajara)-Estatutos-Azuqueca de Henares (Guadalajara)-Estatutos,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100209641&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=11343,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11343_ent0/manifest,"['Unión Agraria de Labradores', 'Unión Agraria de labradores de Azuqueca de Henares (Guadalajara)']",1931-01-01,1931-12-31,Spain,Unión Agraria de Labradores-Azuqueca de Henares (Guadalajara)-Estatutos-Azuqueca de Henares (Guadalajara)-Estatutos Estatutos de la Unión Agraria de labradores y similares de Azuqueca de Henares No Description,4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11739_ent0,Lecherías y queserías cooperativas. Seguro del ganado,"['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11739#ent3', 'https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11739#ent4']",No Description,1905,['20th century'],['es'],TEXT,Seguros agrarios Seguros agrarios-España-España Industrias lácteas Cooperativas agrícolas,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100555676&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=11739,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11739_ent0/manifest,"['Alvarado, V.', 'Rivas Moreno, Francisco']",1905-01-01,1905-12-31,Spain,Seguros agrarios Seguros agrarios-España-España Industrias lácteas Cooperativas agrícolas Lecherías y queserías cooperativas. Seguro del ganado No Description,4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_12001_ent0,Estadística industrial de la provincia,['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:12001#ent3'],"En port.. Consejo Provincial de Fomento, Albacete",1913,['20th century'],['es'],TEXT,Industria - Estadísticas-Albacete (Provincia)-Albacete (Provincia) Industria - Estadísticas,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100596204&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=12001,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_12001_ent0/manifest,"['Fernández Nieto, Manuel']",1913-01-01,1913-12-31,Spain,"Industria - Estadísticas-Albacete (Provincia)-Albacete (Provincia) Industria - Estadísticas Estadística industrial de la provincia En port.. Consejo Provincial de Fomento, Albacete",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_12414_ent0,"Ordenanças de los paños : ordenaças sobre el obraje de los paños, lanas, bonetes [et] sombreros, nuevamente hechas : de como se ha[n] de hazer y teñir y vender assi los paños estrangeros como los que en estos reynos se hizieren [Leyes, etc]",['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:12414#ent3'],"Copia digital : Junta de Comunidades de Casitilla-La Mancha, 2010",1527,['16th century'],['es'],TEXT,España-Legislación-Legislación Industria textil,"{'es': ['España-Burgos', 'España']}",,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100713759&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=12414,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_12414_ent0/manifest,['España'],1501-01-11,1600-12-31,España-Burgos,"España-Legislación-Legislación Industria textil Ordenanças de los paños : ordenaças sobre el obraje de los paños, lanas, bonetes [et] sombreros, nuevamente hechas : de como se ha[n] de hazer y teñir y vender assi los paños estrangeros como los que en estos reynos se hizieren [Leyes, etc] Copia digital : Junta de Comunidades de Casitilla-La Mancha, 2010",4
/579/https___hispana_mcu_es_lod_oai_derechoaragones_es_608236_ent0,"Industria, energía y minas","['https://hispana.mcu.es/lod/oai:derechoaragones.es:608236#ent3', 'https://hispana.mcu.es/lod/oai:derechoaragones.es:608236#ent3']",No Description,2008,['21st century'],['es'],TEXT,Competencias Competencias-Minas Competencias-Industria Competencias-Energía,{},,,Spain,579_Hispana__BVDerechoAragones,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.derechoaragones.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D2075652&type=TEXT,http://www.derechoaragones.es/es/consulta/registro.do?id=608236,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/579/https___hispana_mcu_es_lod_oai_derechoaragones_es_608236_ent0/manifest,"['Moreu Carbonell, Elisa']",2001-01-01,2100-12-31,Spain,"Competencias Competencias-Minas Competencias-Industria Competencias-Energía Industria, energía y minas No Description",4
/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_4070_ent0,"Reglamento general para el gobierno y direccion de la Reales Fabricas de salitre, póluora y azufre del reyno, que se administran de cuenta de la Real Hacienda Reglamento general para el gobierno y dirección de la Reales Fábricas de salitre, pólvora y azufre del reino, que se administran de cuenta de la Real Hacienda",['Unknown Creator'],Portada con escudo real calcográfico,1808,['19th century'],['es'],TEXT,"Industria química-España Imprenta Real (Madrid), imp. Industria química","{'de': ['Spanien'], 'ru': ['Испания'], 'fi': ['Espanja'], 'pt': ['Espanha'], 'bg': ['Испания'], 'lt': ['Ispanija'], 'lv': ['Spānija'], 'hr': ['Španjolska'], 'fr': ['Espagne'], 'hu': ['Spanyolország'], 'sk': ['Španielsko'], 'sl': ['Španija'], 'ga': ['An Spáinn'], 'ca': ['Espanya'], 'sv': ['Spanien'], 'el': ['Ισπανία'], 'mt': ['Spanja'], 'en': ['Spain'], 'it': ['Spagna'], 'es': ['España', 'España-Madrid'], 'et': ['Hispaania'], 'eu': ['Espainia'], 'cs': ['Španělsko'], 'pl': ['Hiszpania'], 'ro': ['Spania'], 'da': ['Spanien'], 'nl': ['Spanje']}",40.2,-3.5,Spain,546_Hispana_BDComunidadMadrid,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecavirtualmadrid.comunidad.madrid%2Fbvmadrid_publicacion%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11286878&type=TEXT,https://bibliotecavirtualmadrid.comunidad.madrid/bvmadrid_publicacion/es/consulta/registro.do?id=4070,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_4070_ent0/manifest,['Imprenta Real (Madrid)'],1801-01-01,1900-01-01,Spain,"Industria química-España Imprenta Real (Madrid), imp. Industria química Reglamento general para el gobierno y direccion de la Reales Fabricas de salitre, póluora y azufre del reyno, que se administran de cuenta de la Real Hacienda Reglamento general para el gobierno y dirección de la Reales Fábricas de salitre, pólvora y azufre del reino, que se administran de cuenta de la Real Hacienda Portada con escudo real calcográfico",4
/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_633_ent0,"Catálogo de los objetos que se presentan en la Esposición Pública de los productos de la Yndustria Española, por el orden que han llegado ...",['Unknown Creator'],No Description,1827,['19th century'],['es'],TEXT,Industria-España-S.XIX-Catálogos Industria,"{'de': ['Spanien'], 'ru': ['Испания'], 'fi': ['Espanja'], 'pt': ['Espanha'], 'bg': ['Испания'], 'lt': ['Ispanija'], 'lv': ['Spānija'], 'hr': ['Španjolska'], 'fr': ['Espagne'], 'hu': ['Spanyolország'], 'sk': ['Španielsko'], 'sl': ['Španija'], 'ga': ['An Spáinn'], 'ca': ['Espanya'], 'sv': ['Spanien'], 'el': ['Ισπανία'], 'mt': ['Spanja'], 'en': ['Spain'], 'it': ['Spagna'], 'es': ['España'], 'et': ['Hispaania'], 'eu': ['Espainia'], 'cs': ['Španělsko'], 'pl': ['Hiszpania'], 'ro': ['Spania'], 'da': ['Spanien'], 'nl': ['Spanje']}",40.2,-3.5,Spain,546_Hispana_BDComunidadMadrid,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecavirtualmadrid.comunidad.madrid%2Fbvmadrid_publicacion%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10214645&type=TEXT,https://bibliotecavirtualmadrid.comunidad.madrid/bvmadrid_publicacion/es/consulta/registro.do?id=633,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_633_ent0/manifest,['Unknown Creator'],1801-01-01,1900-01-01,Spain,"Industria-España-S.XIX-Catálogos Industria Catálogo de los objetos que se presentan en la Esposición Pública de los productos de la Yndustria Española, por el orden que han llegado ... No Description",4
/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10000019977_ent0,"Guía industrial y artística de Levante : Albacete, Alicante, Castellón, Murcia, Valencia.: Año 1930 Industrial and artistic guide of Levante: Albacete, Alicante, Castellón, Murcia, Valencia.: 1930 Year","['Anonymous', 'http://data.europeana.eu/agent/65916', 'Anonymous']",No Description,Unknown Year,['20th century'],['es'],TEXT,Industria Industria-València (Província)-Directoris Industria-València (Província)-Directorios,{},,,Spain,343_Hispana_BibliotecaValenciana,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbivaldi.gva.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11069799&type=TEXT,https://bivaldi.gva.es/es/consulta/registro.do?id=10000019977,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10000019977_ent0/manifest,['Keith Fullerton Whitman'],1930-01-01,1930-01-01,Spain,"Industria Industria-València (Província)-Directoris Industria-València (Província)-Directorios Guía industrial y artística de Levante : Albacete, Alicante, Castellón, Murcia, Valencia.: Año 1930 Industrial and artistic guide of Levante: Albacete, Alicante, Castellón, Murcia, Valencia.: 1930 Year No Description",4
/1200/001_GB_1,"Herodoti libri novem quibus musarum indita sunt nomina Λόγοι εννέα, οίπερ επικαλούνται Μούσαι","['Herodotus', 'http://viaf.org/viaf/100225976', 'http://data.europeana.eu/agent/166818']","Titlepage of Herodotus' Histories, printed by Aldus Manutius (Venice, 1502) named after the nine muses whose names appear on the page in Greek and Latin.",1502,"['16th century', '16th century']",['en'],TEXT,Papier Druckgrafik altgriechische Literatur Geschichtsschreibung Paperi Grafiikka Antiikin Kreikan kirjallisuus Бумага Эстамп древнегреческая литература историография Papel Estampa historiografía Хартия Печатна графика Старогръцка литература Popierius Estampas Antikinė graikų literatūra Papir Starogrčka književnost Papīrs Estamps Sengrieķu literatūra Papier Estampe littérature de la Grèce antique historiographie Papír Metszet ókori görög irodalom történetírás Papier Papir Natis starogrška književnost zgodovinopisje Páipéar Prionta stair Paper Estampa literatura de l'Antiga Grècia historiografia Papper Tryck den grekiska antikens litteratur historieskrivning Χαρτί Εκτύπωση Αρχαία ελληνική λογοτεχνία ιστοριογραφία Karta Paper Print ancient Greek literature historiography Carta Stampa letteratura greca antica storiografia Papel Estampado literatura de la Antigua Grecia historiografía Paber Trükipilt Vanakreeka kirjandus Papír Tisk literatura starověkého Řecka historiografické dílo Paper Antzinako Greziako literatura Papier Sztych Literatura starogrecka historiografia Papir Tryk oldgræsk litteratur Hârtie Stampă Literatura Greciei antice Papier Prent Oudgriekse literatuur geschiedschrijving,"{'de': ['Bayerische Staatsbibliothek', 'München'], 'en': ['Munich'], 'fr': ['Munich']}",48.1474,11.5806,Cyprus,1200_University_of_Cyprus,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.museuhub.eu%2FgetImage.php%3Fid%3D224%26w%3D2500%26h%3D1875%26c%3D0%26co%3D1%26f%3D0%26t%3D0%26.jpg&type=TEXT,http://www.museuhub.eu/en/65/graeci-project/986/herodotus------herodoti-libri-novem-quibus-musarum-indita-sunt-nomina-venice-aldo-manuzio-1502,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/1200/001_GB_1/manifest,"['Herodotus', 'Heródoto']",1501-01-11,1600-12-31,"{'de': ['Bayerische Staatsbibliothek', 'München'], 'en': ['Munich'], 'fr': ['Munich']}","Papier Druckgrafik altgriechische Literatur Geschichtsschreibung Paperi Grafiikka Antiikin Kreikan kirjallisuus Бумага Эстамп древнегреческая литература историография Papel Estampa historiografía Хартия Печатна графика Старогръцка литература Popierius Estampas Antikinė graikų literatūra Papir Starogrčka književnost Papīrs Estamps Sengrieķu literatūra Papier Estampe littérature de la Grèce antique historiographie Papír Metszet ókori görög irodalom történetírás Papier Papir Natis starogrška književnost zgodovinopisje Páipéar Prionta stair Paper Estampa literatura de l'Antiga Grècia historiografia Papper Tryck den grekiska antikens litteratur historieskrivning Χαρτί Εκτύπωση Αρχαία ελληνική λογοτεχνία ιστοριογραφία Karta Paper Print ancient Greek literature historiography Carta Stampa letteratura greca antica storiografia Papel Estampado literatura de la Antigua Grecia historiografía Paber Trükipilt Vanakreeka kirjandus Papír Tisk literatura starověkého Řecka historiografické dílo Paper Antzinako Greziako literatura Papier Sztych Literatura starogrecka historiografia Papir Tryk oldgræsk litteratur Hârtie Stampă Literatura Greciei antice Papier Prent Oudgriekse literatuur geschiedschrijving Herodoti libri novem quibus musarum indita sunt nomina Λόγοι εννέα, οίπερ επικαλούνται Μούσαι Titlepage of Herodotus' Histories, printed by Aldus Manutius (Venice, 1502) named after the nine muses whose names appear on the page in Greek and Latin.",3
/1200/002_GB_2,Opusculum de Herone et Leandro Ποιημάτιον τα καθ ̓ Ηρώ καὶ Λέανδρον,"['Musaeus', 'http://viaf.org/viaf/15581813', 'http://data.europeana.eu/agent/172590']","Preface of Musaeus' Hero and Leander, printed by Aldus Manutius (Venice, 1495-1497). The preface is written by the printer, in Greek.",Unknown Year,"['15th century', '15th century']",['en'],TEXT,Papier Gedicht Druckgrafik Gedicht altgriechische Literatur Paperi Runo Grafiikka runo Antiikin Kreikan kirjallisuus Бумага Стихотворение Эстамп стихотворение древнегреческая литература Papel Poema Estampa poema Хартия Стихотворение Печатна графика стихотворение Старогръцка литература Popierius Estampas Antikinė graikų literatūra Papir Starogrčka književnost Papīrs Dzejolis Estamps dzejolis Sengrieķu literatūra Papier Poème Estampe poème littérature de la Grèce antique Papír Vers Metszet vers ókori görög irodalom Papier Báseň báseň Papir Pesem Natis pesem starogrška književnost Páipéar Dán Prionta dán Paper Poema Estampa poema literatura de l'Antiga Grècia Papper Dikt Tryck dikt den grekiska antikens litteratur Χαρτί Ποίημα Εκτύπωση ποίημα Αρχαία ελληνική λογοτεχνία Karta Poeżija poeżija Paper Poem Print poem ancient Greek literature Carta Poema Stampa poema letteratura greca antica Papel Poema Estampado poema literatura de la Antigua Grecia Paber Luuletus Trükipilt luuletus Vanakreeka kirjandus Papír Báseň Tisk báseň literatura starověkého Řecka Paper Olerkia olerkia Antzinako Greziako literatura Papier Wiersz Sztych wiersz Literatura starogrecka Papir Digt Tryk digt oldgræsk litteratur Hârtie Poem Stampă poem Literatura Greciei antice Papier Gedicht Prent gedicht Oudgriekse literatuur,"{'de': ['Bayerische Staatsbibliothek', 'München'], 'en': ['Munich'], 'fr': ['Munich']}",48.1474,11.5806,Cyprus,1200_University_of_Cyprus,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.museuhub.eu%2FgetImage.php%3Fid%3D225%26w%3D2500%26h%3D1875%26c%3D0%26co%3D1%26f%3D0%26t%3D0%26.jpg&type=TEXT,http://www.museuhub.eu/en/65/graeci-project/987/musaeus-------opusculum-de-herone-et-leandro-venice-aldo-manuzio-1495-1497,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/1200/002_GB_2/manifest,"['Musaeus Grammaticus', 'Museo el Gramático']",1401-01-01,1500-01-01,"{'de': ['Bayerische Staatsbibliothek', 'München'], 'en': ['Munich'], 'fr': ['Munich']}","Papier Gedicht Druckgrafik Gedicht altgriechische Literatur Paperi Runo Grafiikka runo Antiikin Kreikan kirjallisuus Бумага Стихотворение Эстамп стихотворение древнегреческая литература Papel Poema Estampa poema Хартия Стихотворение Печатна графика стихотворение Старогръцка литература Popierius Estampas Antikinė graikų literatūra Papir Starogrčka književnost Papīrs Dzejolis Estamps dzejolis Sengrieķu literatūra Papier Poème Estampe poème littérature de la Grèce antique Papír Vers Metszet vers ókori görög irodalom Papier Báseň báseň Papir Pesem Natis pesem starogrška književnost Páipéar Dán Prionta dán Paper Poema Estampa poema literatura de l'Antiga Grècia Papper Dikt Tryck dikt den grekiska antikens litteratur Χαρτί Ποίημα Εκτύπωση ποίημα Αρχαία ελληνική λογοτεχνία Karta Poeżija poeżija Paper Poem Print poem ancient Greek literature Carta Poema Stampa poema letteratura greca antica Papel Poema Estampado poema literatura de la Antigua Grecia Paber Luuletus Trükipilt luuletus Vanakreeka kirjandus Papír Báseň Tisk báseň literatura starověkého Řecka Paper Olerkia olerkia Antzinako Greziako literatura Papier Wiersz Sztych wiersz Literatura starogrecka Papir Digt Tryk digt oldgræsk litteratur Hârtie Poem Stampă poem Literatura Greciei antice Papier Gedicht Prent gedicht Oudgriekse literatuur Opusculum de Herone et Leandro Ποιημάτιον τα καθ ̓ Ηρώ καὶ Λέανδρον Preface of Musaeus' Hero and Leander, printed by Aldus Manutius (Venice, 1495-1497). The preface is written by the printer, in Greek.",3
